flight_id,airline,source,destination,departure_time,arrival_time,duration,is_valid_flight_id,route,date_corrected,duration_minutes,is_overnight,is_anomaly
6F124,IndiGo,BLR,BOM,2026-04-18 10:47:41.702,2026-04-18 15:21:41.702,04:34:00,True,BLR-BOM,False,274.0,False,False
6F137,IndiGo,CCU,DEL,2026-04-18 10:45:41.702,2026-04-18 15:01:41.702,04:16:00,True,CCU-DEL,False,256.0,False,False
AI008,Air India,BOM,CCU,2026-04-18 10:43:41.701,2026-04-18 12:43:42.000,02:00:00.299000,True,BOM-CCU,False,120.00498333333333,False,False
SJ140,SpiceJet,HYD,DEL,2026-04-18 10:42:41.702,2026-04-18 14:30:41.702,03:48:00,True,HYD-DEL,False,228.0,False,False
UK016,Vistara,DEL,CCU,2026-04-18 10:42:41.701,2026-04-18 11:22:41.701,00:40:00,True,DEL-CCU,False,40.0,False,False
AI127,Air India,DEL,HYD,2026-04-18 10:37:41.702,2026-04-18 13:45:41.702,03:08:00,True,DEL-HYD,False,188.0,False,False
SJ096,SpiceJet,DEL,HYD,2026-04-18 10:29:41.702,2026-04-18 13:45:41.702,03:16:00,True,DEL-HYD,False,196.0,False,False
6F048,IndiGo,HYD,DEL,2026-04-18 10:27:41.701,2026-04-18 11:18:41.701,00:51:00,True,HYD-DEL,False,51.0,False,False
SJ090,SpiceJet,HYD,MAA,2026-04-18 10:24:41.702,2026-04-18 13:11:41.702,02:47:00,True,HYD-MAA,False,167.0,False,False
AI014,Air India,HYD,MAA,2026-04-18 10:24:41.701,2026-04-18 13:51:41.701,03:27:00,True,HYD-MAA,False,207.0,False,False
6F131,IndiGo,BLR,HYD,2026-04-18 10:22:41.702,2026-04-18 14:20:41.702,03:58:00,True,BLR-HYD,False,238.0,False,False
AI130,Air India,BOM,BLR,2026-04-18 10:18:41.702,2026-04-18 12:59:41.702,02:41:00,True,BOM-BLR,False,161.0,False,False
UK151,Vistara,BOM,CCU,2026-04-18 10:11:41.703,2026-04-18 13:30:41.703,03:19:00,True,BOM-CCU,False,199.0,False,False
6F165,IndiGo,BLR,BOM,2026-04-18 10:11:41.703,2026-04-18 11:09:41.703,00:58:00,True,BLR-BOM,False,58.0,False,False
UK161,Vistara,BLR,BOM,2026-04-18 10:05:41.703,2026-04-18 12:48:41.703,02:43:00,True,BLR-BOM,False,163.0,False,False
AI107,Air India,HYD,CCU,2026-04-18 10:03:41.702,2026-04-18 10:49:41.702,00:46:00,True,HYD-CCU,False,46.0,False,False
SJ104,SpiceJet,HYD,DEL,2026-04-18 10:00:41.702,2026-04-18 11:00:42.000,01:00:00.298000,True,HYD-DEL,False,60.00496666666666,False,False
AI042,Air India,CCU,DEL,2026-04-18 09:53:41.701,2026-04-18 10:57:41.701,01:04:00,True,CCU-DEL,False,64.0,False,False
6F266,IndiGo,CCU,MAA,2026-04-18 09:49:41.703,2026-04-18 11:17:41.703,01:28:00,True,CCU-MAA,False,88.0,False,False
6F138,IndiGo,HYD,BLR,2026-04-18 09:49:41.702,2026-04-18 12:53:41.702,03:04:00,True,HYD-BLR,False,184.0,False,False
SJ219,SpiceJet,BOM,DEL,2026-04-18 09:32:41.703,2026-04-18 14:09:41.703,04:37:00,True,BOM-DEL,False,277.0,False,False
UK197,Vistara,BLR,HYD,2026-04-18 09:22:41.703,2026-04-18 10:54:41.703,01:32:00,True,BLR-HYD,False,92.0,False,False
6F119,IndiGo,DEL,BOM,2026-04-18 09:19:41.702,2026-04-18 11:33:41.702,02:14:00,True,DEL-BOM,False,134.0,False,False
SJ058,SpiceJet,DEL,HYD,2026-04-18 08:58:41.701,2026-04-18 13:14:41.701,04:16:00,True,DEL-HYD,False,256.0,False,False
AI218,Air India,BOM,CCU,2026-04-18 08:55:41.703,2026-04-18 11:55:41.703,03:00:00,True,BOM-CCU,False,180.0,False,False
SJ060,SpiceJet,HYD,CCU,2026-04-18 08:51:41.701,2026-04-18 13:46:41.701,04:55:00,True,HYD-CCU,False,295.0,False,False
UK121,Vistara,BLR,BOM,2026-04-18 08:36:41.702,2026-04-18 12:36:41.702,04:00:00,True,BLR-BOM,False,240.0,False,False
6F208,IndiGo,CCU,BOM,2026-04-18 08:27:41.703,2026-04-18 11:34:41.703,03:07:00,True,CCU-BOM,False,187.0,False,False
6F153,IndiGo,CCU,BLR,2026-04-18 08:23:41.703,2026-04-18 12:20:41.703,03:57:00,True,CCU-BLR,False,237.0,False,False
AI117,Air India,HYD,BLR,2026-04-18 08:18:41.702,2026-04-18 10:09:41.702,01:51:00,True,HYD-BLR,False,111.0,False,False
SJ113,SpiceJet,BLR,BOM,2026-04-18 08:10:41.702,2026-04-18 10:10:42.000,02:00:00.298000,True,BLR-BOM,False,120.00496666666666,False,False
AI191,Air India,BLR,MAA,2026-04-18 07:57:41.703,2026-04-18 11:58:41.703,04:01:00,True,BLR-MAA,False,241.0,False,False
6F267,IndiGo,DEL,MAA,2026-04-18 07:56:41.703,2026-04-18 11:49:41.703,03:53:00,True,DEL-MAA,False,233.0,False,False
6F185,IndiGo,CCU,DEL,2026-04-18 07:49:41.703,2026-04-18 10:08:41.703,02:19:00,True,CCU-DEL,False,139.0,False,False
AI114,Air India,CCU,DEL,2026-04-18 07:48:41.702,2026-04-18 09:03:41.702,01:15:00,True,CCU-DEL,False,75.0,False,False
6F155,IndiGo,DEL,BLR,2026-04-18 07:47:41.703,2026-04-18 08:20:41.703,00:33:00,True,DEL-BLR,False,33.0,False,False
UK045,Vistara,MAA,HYD,2026-04-18 07:43:41.701,2026-04-18 09:28:41.701,01:45:00,True,MAA-HYD,False,105.0,False,False
AI111,Air India,MAA,CCU,2026-04-18 07:40:41.702,2026-04-18 10:39:41.702,02:59:00,True,MAA-CCU,False,179.0,False,False
AI156,Air India,CCU,BOM,2026-04-18 07:39:41.703,2026-04-18 09:22:41.703,01:43:00,True,CCU-BOM,False,103.0,False,False
SJ128,SpiceJet,CCU,BLR,2026-04-18 07:39:41.702,2026-04-18 10:42:41.702,03:03:00,True,CCU-BLR,False,183.0,False,False
AI104,Air India,MAA,HYD,2026-04-18 07:35:41.702,2026-04-18 09:20:41.702,01:45:00,True,MAA-HYD,False,105.0,False,False
6F225,IndiGo,HYD,CCU,2026-04-18 07:33:41.704,2026-04-18 12:12:41.704,04:39:00,True,HYD-CCU,False,279.0,False,False
6F033,IndiGo,DEL,HYD,2026-04-18 07:08:41.701,2026-04-18 09:08:41.701,02:00:00,True,DEL-HYD,False,120.0,False,False
6F244,IndiGo,MAA,CCU,2026-04-18 07:07:41.704,2026-04-18 08:31:41.704,01:24:00,True,MAA-CCU,False,84.0,False,False
UK137,Vistara,BOM,MAA,2026-04-18 07:04:41.703,2026-04-18 09:14:41.703,02:10:00,True,BOM-MAA,False,130.0,False,False
AI063,Air India,HYD,BLR,2026-04-18 07:03:41.701,2026-04-18 11:26:41.701,04:23:00,True,HYD-BLR,False,263.0,False,False
SJ156,SpiceJet,BOM,DEL,2026-04-18 06:59:41.703,2026-04-18 07:34:41.703,00:35:00,True,BOM-DEL,False,35.0,False,False
UK125,Vistara,HYD,BOM,2026-04-18 06:58:41.702,2026-04-18 11:44:41.702,04:46:00,True,HYD-BOM,False,286.0,False,False
AI232,Air India,DEL,BLR,2026-04-18 06:43:41.704,2026-04-18 10:13:41.704,03:30:00,True,DEL-BLR,False,210.0,False,False
AI167,Air India,BLR,DEL,2026-04-18 06:43:41.703,2026-04-18 11:10:41.703,04:27:00,True,BLR-DEL,False,267.0,False,False
UK160,Vistara,BLR,BOM,2026-04-18 06:42:41.703,2026-04-18 10:58:41.703,04:16:00,True,BLR-BOM,False,256.0,False,False
UK129,Vistara,HYD,MAA,2026-04-18 06:29:41.702,2026-04-18 07:29:42.000,01:00:00.298000,True,HYD-MAA,False,60.00496666666666,False,False
SJ230,SpiceJet,BOM,CCU,2026-04-18 06:22:41.704,2026-04-18 10:57:41.704,04:35:00,True,BOM-CCU,False,275.0,False,False
SJ056,SpiceJet,HYD,DEL,2026-04-18 06:11:41.701,2026-04-18 07:10:41.701,00:59:00,True,HYD-DEL,False,59.0,False,False
SJ137,SpiceJet,CCU,DEL,2026-04-18 06:08:41.702,2026-04-18 10:14:41.702,04:06:00,True,CCU-DEL,False,246.0,False,False
6F081,IndiGo,MAA,BLR,2026-04-18 06:04:41.702,2026-04-18 07:43:41.702,01:39:00,True,MAA-BLR,False,99.0,False,False
6F088,IndiGo,CCU,BLR,2026-04-18 05:51:41.702,2026-04-18 08:22:41.702,02:31:00,True,CCU-BLR,False,151.0,False,False
6F121,IndiGo,HYD,MAA,2026-04-18 05:44:41.702,2026-04-18 10:42:41.702,04:58:00,True,HYD-MAA,False,298.0,False,False
UK214,Vistara,HYD,DEL,2026-04-18 05:30:41.704,2026-04-18 09:10:41.704,03:40:00,True,HYD-DEL,False,220.0,False,False
6F060,IndiGo,DEL,BLR,2026-04-18 05:29:41.701,2026-04-18 07:29:42.000,02:00:00.299000,True,DEL-BLR,False,120.00498333333333,False,False
SJ101,SpiceJet,CCU,DEL,2026-04-18 05:17:41.702,2026-04-18 06:57:41.702,01:40:00,True,CCU-DEL,False,100.0,False,False
AI017,Air India,CCU,BOM,2026-04-18 05:15:41.701,2026-04-18 08:48:41.701,03:33:00,True,CCU-BOM,False,213.0,False,False
6F120,IndiGo,BLR,BOM,2026-04-18 05:14:41.702,2026-04-18 06:14:41.702,01:00:00,True,BLR-BOM,False,60.0,False,False
6F217,IndiGo,BLR,BOM,2026-04-18 05:13:41.704,2026-04-18 08:01:41.704,02:48:00,True,BLR-BOM,False,168.0,False,False
AI194,Air India,MAA,BLR,2026-04-18 05:09:41.703,2026-04-18 09:38:41.703,04:29:00,True,MAA-BLR,False,269.0,False,False
AI095,Air India,DEL,MAA,2026-04-18 05:00:41.702,2026-04-18 08:18:41.702,03:18:00,True,DEL-MAA,False,198.0,False,False
SJ190,SpiceJet,BOM,CCU,2026-04-18 04:57:41.703,2026-04-18 09:25:41.703,04:28:00,True,BOM-CCU,False,268.0,False,False
6F139,IndiGo,HYD,MAA,2026-04-18 04:55:41.702,2026-04-18 08:17:41.702,03:22:00,True,HYD-MAA,False,202.0,False,False
6F062,IndiGo,CCU,DEL,2026-04-18 04:55:41.701,2026-04-18 06:22:41.701,01:27:00,True,CCU-DEL,False,87.0,False,False
UK011,Vistara,CCU,DEL,2026-04-18 04:41:41.701,2026-04-18 06:25:41.701,01:44:00,True,CCU-DEL,False,104.0,False,False
6F100,IndiGo,BOM,BLR,2026-04-18 04:40:41.702,2026-04-18 07:49:41.702,03:09:00,True,BOM-BLR,False,189.0,False,False
6F228,IndiGo,HYD,MAA,2026-04-18 04:36:41.704,2026-04-18 09:27:41.704,04:51:00,True,HYD-MAA,False,291.0,False,False
UK033,Vistara,HYD,DEL,2026-04-18 04:34:41.701,2026-04-18 09:18:41.701,04:44:00,True,HYD-DEL,False,284.0,False,False
SJ231,SpiceJet,DEL,BLR,2026-04-18 04:23:41.704,2026-04-18 05:48:41.704,01:25:00,True,DEL-BLR,False,85.0,False,False
AI166,Air India,BOM,CCU,2026-04-18 04:20:41.703,2026-04-18 07:23:41.703,03:03:00,True,BOM-CCU,False,183.0,False,False
SJ176,SpiceJet,DEL,BOM,2026-04-18 04:15:41.703,2026-04-18 06:17:41.703,02:02:00,True,DEL-BOM,False,122.0,False,False
SJ065,SpiceJet,MAA,BLR,2026-04-18 04:10:41.701,2026-04-18 06:54:41.701,02:44:00,True,MAA-BLR,False,164.0,False,False
6F160,IndiGo,MAA,BLR,2026-04-18 04:09:41.703,2026-04-18 08:26:41.703,04:17:00,True,MAA-BLR,False,257.0,False,False
AI089,Air India,CCU,BOM,2026-04-18 04:05:41.702,2026-04-18 04:47:41.702,00:42:00,True,CCU-BOM,False,42.0,False,False
UK226,Vistara,MAA,HYD,2026-04-18 03:58:41.704,2026-04-18 05:01:41.704,01:03:00,True,MAA-HYD,False,63.0,False,False
SJ123,SpiceJet,BOM,CCU,2026-04-18 03:57:41.702,2026-04-18 05:25:41.702,01:28:00,True,BOM-CCU,False,88.0,False,False
AI054,Air India,HYD,CCU,2026-04-18 03:44:41.701,2026-04-18 08:10:41.701,04:26:00,True,HYD-CCU,False,266.0,False,False
UK019,Vistara,BOM,HYD,2026-04-18 03:41:41.701,2026-04-18 04:35:41.701,00:54:00,True,BOM-HYD,False,54.0,False,False
UK032,Vistara,BLR,BOM,2026-04-18 03:31:41.701,2026-04-18 07:28:41.701,03:57:00,True,BLR-BOM,False,237.0,False,False
SJ100,SpiceJet,MAA,BLR,2026-04-18 03:28:41.702,2026-04-18 06:50:41.702,03:22:00,True,MAA-BLR,False,202.0,False,False
SJ094,SpiceJet,MAA,HYD,2026-04-18 03:23:41.702,2026-04-18 08:07:41.702,04:44:00,True,MAA-HYD,False,284.0,False,False
6F101,IndiGo,BOM,MAA,2026-04-18 03:18:41.702,2026-04-18 08:15:41.702,04:57:00,True,BOM-MAA,False,297.0,False,False
6F006,IndiGo,BOM,BLR,2026-04-18 03:06:41.701,2026-04-18 05:06:42.000,02:00:00.299000,True,BOM-BLR,False,120.00498333333333,False,False
AI006,Air India,BOM,BLR,2026-04-18 03:04:41.701,2026-04-18 05:54:41.701,02:50:00,True,BOM-BLR,False,170.0,False,False
AI195,Air India,CCU,MAA,2026-04-18 02:58:41.703,2026-04-18 04:57:41.703,01:59:00,True,CCU-MAA,False,119.0,False,False
UK072,Vistara,BOM,BLR,2026-04-18 02:55:41.702,2026-04-18 05:55:42.000,03:00:00.298000,True,BOM-BLR,False,180.0049666666667,False,False
AI244,Air India,BLR,BOM,2026-04-18 02:50:41.704,2026-04-18 03:25:41.704,00:35:00,True,BLR-BOM,False,35.0,False,False
SJ059,SpiceJet,CCU,DEL,2026-04-18 02:50:41.701,2026-04-18 04:06:41.701,01:16:00,True,CCU-DEL,False,76.0,False,False
SJ009,SpiceJet,CCU,BLR,2026-04-18 02:48:41.701,2026-04-18 04:23:41.701,01:35:00,True,CCU-BLR,False,95.0,False,False
AI121,Air India,HYD,MAA,2026-04-18 02:42:41.702,2026-04-18 06:11:41.702,03:29:00,True,HYD-MAA,False,209.0,False,False
6F265,IndiGo,DEL,HYD,2026-04-18 02:27:41.703,2026-04-18 03:24:41.703,00:57:00,True,DEL-HYD,False,57.0,False,False
6F110,IndiGo,HYD,DEL,2026-04-18 02:27:41.702,2026-04-18 05:48:41.702,03:21:00,True,HYD-DEL,False,201.0,False,False
UK018,Vistara,BOM,CCU,2026-04-18 02:15:41.701,2026-04-18 04:08:41.701,01:53:00,True,BOM-CCU,False,113.0,False,False
6F072,IndiGo,BLR,CCU,2026-04-18 02:14:41.702,2026-04-18 03:11:41.702,00:57:00,True,BLR-CCU,False,57.0,False,False
6F159,IndiGo,CCU,BOM,2026-04-18 02:08:41.703,2026-04-18 02:43:41.703,00:35:00,True,CCU-BOM,False,35.0,False,False
6F095,IndiGo,BLR,MAA,2026-04-18 01:53:41.702,2026-04-18 05:34:41.702,03:41:00,True,BLR-MAA,False,221.0,False,False
SJ129,SpiceJet,CCU,BOM,2026-04-18 01:48:41.702,2026-04-18 05:48:41.702,04:00:00,True,CCU-BOM,False,240.0,False,False
UK039,Vistara,HYD,BOM,2026-04-18 01:40:41.701,2026-04-18 02:53:41.701,01:13:00,True,HYD-BOM,False,73.0,False,False
6F130,IndiGo,DEL,HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,01:18:00,True,DEL-HYD,False,78.0,False,False
6F247,IndiGo,DEL,HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,01:18:00,True,DEL-HYD,False,78.0,False,False
SJ233,SpiceJet,DEL,HYD,2026-04-18 01:18:41.704,2026-04-18 02:56:41.704,01:38:00,True,DEL-HYD,False,98.0,False,False
6F231,IndiGo,HYD,MAA,2026-04-18 01:16:41.704,2026-04-18 05:43:41.704,04:27:00,True,HYD-MAA,False,267.0,False,False
AI125,Air India,CCU,DEL,2026-04-18 01:12:41.702,2026-04-18 04:51:41.702,03:39:00,True,CCU-DEL,False,219.0,False,False
6F102,IndiGo,HYD,MAA,2026-04-18 01:10:41.702,2026-04-18 02:24:41.702,01:14:00,True,HYD-MAA,False,74.0,False,False
UK078,Vistara,BOM,HYD,2026-04-18 01:03:41.702,2026-04-18 04:32:41.702,03:29:00,True,BOM-HYD,False,209.0,False,False
UK043,Vistara,DEL,HYD,2026-04-18 00:48:41.701,2026-04-18 04:52:41.701,04:04:00,True,DEL-HYD,False,244.0,False,False
AI144,Air India,MAA,BOM,2026-04-18 00:43:41.702,2026-04-18 03:36:41.702,02:53:00,True,MAA-BOM,False,173.0,False,False
UK054,Vistara,BLR,BOM,2026-04-18 00:37:41.701,2026-04-18 05:30:41.701,04:53:00,True,BLR-BOM,False,293.0,False,False
UK108,Vistara,DEL,BLR,2026-04-18 00:28:41.702,2026-04-18 03:46:41.702,03:18:00,True,DEL-BLR,False,198.0,False,False
6F008,IndiGo,DEL,BOM,2026-04-18 00:14:41.701,2026-04-18 04:59:41.701,04:45:00,True,DEL-BOM,False,285.0,False,False
6F106,IndiGo,BOM,CCU,2026-04-18 00:10:41.702,2026-04-18 01:52:41.702,01:42:00,True,BOM-CCU,False,102.0,False,False
AI203,Air India,BOM,CCU,2026-04-18 00:09:41.703,2026-04-18 02:56:41.703,02:47:00,True,BOM-CCU,False,167.0,False,False
AI065,Air India,MAA,BLR,2026-04-18 00:09:41.701,2026-04-18 05:00:41.701,04:51:00,True,MAA-BLR,False,291.0,False,False
UK053,Vistara,BLR,BOM,2026-04-17 23:56:41.701,2026-04-18 02:46:41.701,02:50:00,True,BLR-BOM,False,170.0,True,False
UK086,Vistara,CCU,BLR,2026-04-17 23:55:41.702,2026-04-18 02:27:41.702,02:32:00,True,CCU-BLR,False,152.0,True,False
SJ223,SpiceJet,HYD,MAA,2026-04-17 23:54:41.703,2026-04-18 01:08:41.703,01:14:00,True,HYD-MAA,False,74.0,True,False
6F069,IndiGo,MAA,BLR,2026-04-17 23:44:41.701,2026-04-18 03:17:41.701,03:33:00,True,MAA-BLR,False,213.0,True,False
6F032,IndiGo,DEL,BOM,2026-04-17 23:43:41.701,2026-04-18 02:22:41.701,02:39:00,True,DEL-BOM,False,159.0,True,False
UK178,Vistara,DEL,BLR,2026-04-17 23:41:41.703,2026-04-18 04:09:41.703,04:28:00,True,DEL-BLR,False,268.0,True,False
6F108,IndiGo,DEL,HYD,2026-04-17 23:41:41.702,2026-04-18 03:23:41.702,03:42:00,True,DEL-HYD,False,222.0,True,False
UK147,Vistara,CCU,DEL,2026-04-17 23:35:41.703,2026-04-18 02:55:41.703,03:20:00,True,CCU-DEL,False,200.0,True,False
AI187,Air India,BLR,HYD,2026-04-17 23:32:41.703,2026-04-18 01:16:41.703,01:44:00,True,BLR-HYD,False,104.0,True,False
UK213,Vistara,BOM,CCU,2026-04-17 23:21:41.704,2026-04-18 01:01:41.704,01:40:00,True,BOM-CCU,False,100.0,True,False
AI035,Air India,DEL,MAA,2026-04-17 23:17:41.701,2026-04-18 00:48:41.701,01:31:00,True,DEL-MAA,False,91.0,True,False
UK186,Vistara,BOM,BLR,2026-04-17 23:05:41.703,2026-04-18 02:22:41.703,03:17:00,True,BOM-BLR,False,197.0,True,False
6F045,IndiGo,BOM,HYD,2026-04-17 23:04:41.701,2026-04-18 03:38:41.701,04:34:00,True,BOM-HYD,False,274.0,True,False
UK025,Vistara,DEL,BOM,2026-04-17 22:55:41.701,2026-04-18 02:47:41.701,03:52:00,True,DEL-BOM,False,232.0,True,False
UK162,Vistara,BOM,CCU,2026-04-17 22:47:41.703,2026-04-18 00:21:41.703,01:34:00,True,BOM-CCU,False,94.0,True,False
AI157,Air India,BLR,CCU,2026-04-17 22:45:41.703,2026-04-18 01:33:41.703,02:48:00,True,BLR-CCU,False,168.0,True,False
6F096,IndiGo,MAA,BLR,2026-04-17 22:45:41.702,2026-04-18 02:58:41.702,04:13:00,True,MAA-BLR,False,253.0,True,False
SJ229,SpiceJet,CCU,DEL,2026-04-17 22:25:41.704,2026-04-18 00:27:41.704,02:02:00,True,CCU-DEL,False,122.0,True,False
AI214,Air India,CCU,DEL,2026-04-17 22:23:41.703,2026-04-18 02:49:41.703,04:26:00,True,CCU-DEL,False,266.0,True,False
6F205,IndiGo,HYD,BOM,2026-04-17 22:16:41.703,2026-04-18 00:02:41.703,01:46:00,True,HYD-BOM,False,106.0,True,False
SJ157,SpiceJet,DEL,HYD,2026-04-17 22:11:41.703,2026-04-18 01:05:41.703,02:54:00,True,DEL-HYD,False,174.0,True,False
UK114,Vistara,HYD,CCU,2026-04-17 22:10:41.702,2026-04-17 23:58:41.702,01:48:00,True,HYD-CCU,False,108.0,False,False
6F054,IndiGo,HYD,BLR,2026-04-17 22:00:41.701,2026-04-18 01:25:41.701,03:25:00,True,HYD-BLR,False,205.0,True,False
6F216,IndiGo,BLR,DEL,2026-04-17 21:58:41.704,2026-04-18 02:51:41.704,04:53:00,True,BLR-DEL,False,293.0,True,False
AI231,Air India,DEL,HYD,2026-04-17 21:52:41.704,2026-04-17 23:51:41.704,01:59:00,True,DEL-HYD,False,119.0,False,False
UK103,Vistara,MAA,DEL,2026-04-17 21:52:41.702,2026-04-18 01:06:41.702,03:14:00,True,MAA-DEL,False,194.0,True,False
AI066,Air India,HYD,MAA,2026-04-17 21:51:41.701,2026-04-18 00:11:41.701,02:20:00,True,HYD-MAA,False,140.0,True,False
6F186,IndiGo,HYD,BOM,2026-04-17 21:48:41.703,2026-04-18 02:02:41.703,04:14:00,True,HYD-BOM,False,254.0,True,False
AI021,Air India,DEL,HYD,2026-04-17 21:39:41.701,2026-04-18 01:38:41.701,03:59:00,True,DEL-HYD,False,239.0,True,False
AI113,Air India,CCU,HYD,2026-04-17 21:21:41.702,2026-04-17 23:51:41.702,02:30:00,True,CCU-HYD,False,150.0,False,False
SJ031,SpiceJet,DEL,BOM,2026-04-17 21:20:41.701,2026-04-17 22:29:41.701,01:09:00,True,DEL-BOM,False,69.0,False,False
UK217,Vistara,MAA,CCU,2026-04-17 21:19:41.704,2026-04-17 22:14:41.704,00:55:00,True,MAA-CCU,False,55.0,False,False
SJ120,SpiceJet,MAA,BLR,2026-04-17 21:19:41.702,2026-04-18 00:56:41.702,03:37:00,True,MAA-BLR,False,217.0,True,False
UK180,Vistara,CCU,MAA,2026-04-17 21:18:41.703,2026-04-17 23:29:41.703,02:11:00,True,CCU-MAA,False,131.0,False,False
6F242,IndiGo,BLR,MAA,2026-04-17 21:10:41.704,2026-04-18 01:04:41.704,03:54:00,True,BLR-MAA,False,234.0,True,False
UK080,Vistara,BLR,MAA,2026-04-17 21:09:41.702,2026-04-17 22:29:41.702,01:20:00,True,BLR-MAA,False,80.0,False,False
SJ124,SpiceJet,HYD,DEL,2026-04-17 21:05:41.702,2026-04-18 01:12:41.702,04:07:00,True,HYD-DEL,False,247.0,True,False
SJ115,SpiceJet,BOM,HYD,2026-04-17 21:05:41.702,2026-04-17 23:10:41.702,02:05:00,True,BOM-HYD,False,125.0,False,False
AI081,Air India,CCU,BOM,2026-04-17 21:03:41.702,2026-04-17 22:51:41.702,01:48:00,True,CCU-BOM,False,108.0,False,False
AI142,Air India,BOM,DEL,2026-04-17 20:49:41.702,2026-04-17 23:03:41.702,02:14:00,True,BOM-DEL,False,134.0,False,False
UK052,Vistara,BLR,CCU,2026-04-17 20:48:41.701,2026-04-17 21:40:41.701,00:52:00,True,BLR-CCU,False,52.0,False,False
UK014,Vistara,HYD,MAA,2026-04-17 20:41:41.701,2026-04-17 22:06:41.701,01:25:00,True,HYD-MAA,False,85.0,False,False
AI230,Air India,CCU,BLR,2026-04-17 20:37:41.704,2026-04-18 00:22:41.704,03:45:00,True,CCU-BLR,False,225.0,True,False
6F268,IndiGo,DEL,MAA,2026-04-17 20:29:41.701,2026-04-17 21:58:41.701,01:29:00,True,DEL-MAA,False,89.0,False,False
AI124,Air India,CCU,HYD,2026-04-17 20:28:41.702,2026-04-18 00:00:41.702,03:32:00,True,CCU-HYD,False,212.0,True,False
6F082,IndiGo,BOM,BLR,2026-04-17 20:26:41.702,2026-04-17 22:26:41.702,02:00:00,True,BOM-BLR,False,120.0,False,False
SJ035,SpiceJet,CCU,DEL,2026-04-17 20:15:41.701,2026-04-17 21:15:42.000,01:00:00.299000,True,CCU-DEL,False,60.004983333333335,False,False
SJ095,SpiceJet,DEL,MAA,2026-04-17 20:09:41.702,2026-04-17 23:13:41.702,03:04:00,True,DEL-MAA,False,184.0,False,False
UK230,Vistara,BLR,BOM,2026-04-17 20:02:41.704,2026-04-17 21:35:41.704,01:33:00,True,BLR-BOM,False,93.0,False,False
UK171,Vistara,HYD,CCU,2026-04-17 19:59:41.703,2026-04-17 22:53:41.703,02:54:00,True,HYD-CCU,False,174.0,False,False
6F147,IndiGo,HYD,MAA,2026-04-17 19:57:41.703,2026-04-18 00:31:41.703,04:34:00,True,HYD-MAA,False,274.0,True,False
SJ212,SpiceJet,MAA,BLR,2026-04-17 19:49:41.703,2026-04-17 21:44:41.703,01:55:00,True,MAA-BLR,False,115.0,False,False
6F080,IndiGo,HYD,MAA,2026-04-17 19:47:41.702,2026-04-17 23:13:41.702,03:26:00,True,HYD-MAA,False,206.0,False,False
UK049,Vistara,HYD,BOM,2026-04-17 19:47:41.701,2026-04-17 20:32:41.701,00:45:00,True,HYD-BOM,False,45.0,False,False
AI152,Air India,BLR,CCU,2026-04-17 19:21:41.703,2026-04-17 20:26:41.703,01:05:00,True,BLR-CCU,False,65.0,False,False
AI162,Air India,MAA,DEL,2026-04-17 19:20:41.703,2026-04-17 22:40:41.703,03:20:00,True,MAA-DEL,False,200.0,False,False
SJ037,SpiceJet,BLR,BOM,2026-04-17 19:14:41.701,2026-04-17 22:31:41.701,03:17:00,True,BLR-BOM,False,197.0,False,False
AI172,Air India,BOM,CCU,2026-04-17 19:08:41.703,2026-04-17 19:53:41.703,00:45:00,True,BOM-CCU,False,45.0,False,False
UK205,Vistara,HYD,MAA,2026-04-17 18:57:41.703,2026-04-17 21:46:41.703,02:49:00,True,HYD-MAA,False,169.0,False,False
AI199,Air India,HYD,DEL,2026-04-17 18:47:41.703,2026-04-17 22:26:41.703,03:39:00,True,HYD-DEL,False,219.0,False,False
6F241,IndiGo,DEL,HYD,2026-04-17 18:27:41.704,2026-04-17 19:02:41.704,00:35:00,True,DEL-HYD,False,35.0,False,False
SJ041,SpiceJet,CCU,HYD,2026-04-17 18:24:41.701,2026-04-17 22:59:41.701,04:35:00,True,CCU-HYD,False,275.0,False,False
AI064,Air India,BLR,MAA,2026-04-17 18:24:41.701,2026-04-17 20:07:41.701,01:43:00,True,BLR-MAA,False,103.0,False,False
UK169,Vistara,HYD,DEL,2026-04-17 18:12:41.703,2026-04-17 23:01:41.703,04:49:00,True,HYD-DEL,False,289.0,False,False
UK144,Vistara,BOM,CCU,2026-04-17 18:07:41.703,2026-04-17 20:59:41.703,02:52:00,True,BOM-CCU,False,172.0,False,False
AI118,Air India,HYD,MAA,2026-04-17 17:50:41.702,2026-04-17 19:59:41.702,02:09:00,True,HYD-MAA,False,129.0,False,False
SJ145,SpiceJet,BLR,HYD,2026-04-17 17:41:41.702,2026-04-17 20:38:41.702,02:57:00,True,BLR-HYD,False,177.0,False,False
SJ077,SpiceJet,BLR,MAA,2026-04-17 17:32:41.701,2026-04-17 19:40:41.701,02:08:00,True,BLR-MAA,False,128.0,False,False
AI126,Air India,MAA,HYD,2026-04-17 17:26:41.702,2026-04-17 20:48:41.702,03:22:00,True,MAA-HYD,False,202.0,False,False
SJ033,SpiceJet,HYD,DEL,2026-04-17 17:26:41.701,2026-04-17 18:51:41.701,01:25:00,True,HYD-DEL,False,85.0,False,False
